RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,gumbel_params,width,height,N,p_env_knowledge_params,fire_avoidance_radius,Agents Removed,Agents Know Fire,Exit Knowledge Spread,Change Goal,parameter,value
12,12,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,142,142,34,147,social_radius,3.0
8,8,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,149,151,46,157,social_radius,3.0
2,2,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,141,141,21,145,social_radius,3.0
7,7,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,146,146,19,152,social_radius,3.0
11,11,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,40,173,social_radius,3.0
0,0,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,151,28,166,social_radius,3.0
10,10,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,142,142,29,156,social_radius,3.0
4,4,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,149,149,31,170,social_radius,3.0
3,3,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,150,150,41,160,social_radius,3.0
15,15,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,39,168,social_radius,3.0
16,16,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,149,149,36,154,social_radius,3.0
19,19,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,144,145,34,149,social_radius,3.0
27,27,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,62,62,3,62,social_radius,3.0
17,17,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,148,149,37,157,social_radius,3.0
26,26,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,140,140,25,150,social_radius,3.0
21,21,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,27,163,social_radius,3.0
22,22,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,145,146,27,153,social_radius,3.0
20,20,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,149,149,29,152,social_radius,3.0
24,24,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,150,150,44,165,social_radius,3.0
18,18,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,145,145,29,158,social_radius,3.0
23,23,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,139,139,34,149,social_radius,3.0
28,28,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,146,148,27,151,social_radius,3.0
25,25,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,151,28,160,social_radius,3.0
29,29,149,3,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,148,148,31,157,social_radius,3.0
7,7,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,151,46,163,social_radius,4.0
5,5,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,150,151,28,158,social_radius,4.0
3,3,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,149,149,45,163,social_radius,4.0
0,0,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,40,172,social_radius,4.0
6,6,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,50,161,social_radius,4.0
1,1,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,46,181,social_radius,4.0
2,2,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,25,164,social_radius,4.0
13,13,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,39,166,social_radius,4.0
8,8,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,33,172,social_radius,4.0
11,11,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,42,171,social_radius,4.0
12,12,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,25,161,social_radius,4.0
15,15,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,30,165,social_radius,4.0
4,4,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,61,165,social_radius,4.0
9,9,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,47,173,social_radius,4.0
14,14,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,56,172,social_radius,4.0
10,10,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,150,150,49,164,social_radius,4.0
16,16,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,44,167,social_radius,4.0
24,24,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,57,168,social_radius,4.0
19,19,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,46,171,social_radius,4.0
20,20,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,38,166,social_radius,4.0
27,27,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,151,42,170,social_radius,4.0
26,26,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,61,182,social_radius,4.0
22,22,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,61,172,social_radius,4.0
21,21,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,43,169,social_radius,4.0
25,25,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,44,172,social_radius,4.0
17,17,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,151,152,37,163,social_radius,4.0
23,23,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,32,155,social_radius,4.0
18,18,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,65,186,social_radius,4.0
28,28,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,23,162,social_radius,4.0
29,29,149,4,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,152,152,66,182,social_radius,4.0
13,13,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
9,9,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
15,15,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
2,2,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
5,5,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
1,1,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
10,10,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
0,0,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
7,7,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
4,4,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
11,11,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
8,8,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
6,6,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
3,3,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
12,12,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
14,14,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
16,16,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
18,18,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
17,17,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
29,29,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
20,20,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
22,22,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
23,23,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
21,21,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
25,25,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
27,27,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
26,26,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
28,28,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
19,19,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
24,24,149,2,0,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,0.0
14,14,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
13,13,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
5,5,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
4,4,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
1,1,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
12,12,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
15,15,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
0,0,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
6,6,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
8,8,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
9,9,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
11,11,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
3,3,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
10,10,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
2,2,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,1,0,0,fire_radius,1.0
7,7,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
17,17,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
21,21,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
28,28,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
23,23,149,2,1,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,0,0,0,0,fire_radius,1.0
