RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,width,height,N,p_env_knowledge_params,Agents Removed,parameter,value
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",26,p_spreading,0.0
13,13,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",24,p_spreading,0.0
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",39,p_spreading,0.0
8,8,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",30,p_spreading,0.0
19,19,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",30,p_spreading,0.0
22,22,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",31,p_spreading,0.0
24,24,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",28,p_spreading,0.0
11,11,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",25,p_spreading,0.0
18,18,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",23,p_spreading,0.0
25,25,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",43,p_spreading,0.0
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.0,0.3,25,25,156,"[0, 1, -1, 1]",5,p_spreading,0.0
3,3,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",144,p_spreading,0.1
7,7,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.1
2,2,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.1
10,10,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.1
9,9,28,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",128,p_spreading,0.1
6,6,30,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",120,p_spreading,0.1
8,8,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",142,p_spreading,0.1
13,13,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",143,p_spreading,0.1
0,0,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",130,p_spreading,0.1
1,1,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",135,p_spreading,0.1
11,11,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",145,p_spreading,0.1
12,12,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",131,p_spreading,0.1
5,5,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",136,p_spreading,0.1
4,4,54,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.1
14,14,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",147,p_spreading,0.1
17,17,20,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",28,p_spreading,0.1
18,18,23,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",119,p_spreading,0.1
16,16,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",141,p_spreading,0.1
19,19,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.1
26,26,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",145,p_spreading,0.1
21,21,25,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",80,p_spreading,0.1
20,20,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",130,p_spreading,0.1
24,24,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",146,p_spreading,0.1
27,27,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",147,p_spreading,0.1
23,23,46,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",145,p_spreading,0.1
29,29,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",145,p_spreading,0.1
25,25,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",136,p_spreading,0.1
28,28,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",148,p_spreading,0.1
22,22,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",142,p_spreading,0.1
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.1,0.3,25,25,156,"[0, 1, -1, 1]",98,p_spreading,0.1
1,1,21,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",38,p_spreading,0.2
3,3,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
0,0,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",146,p_spreading,0.2
2,2,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
4,4,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
6,6,45,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
5,5,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",144,p_spreading,0.2
12,12,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
9,9,30,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",142,p_spreading,0.2
7,7,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
8,8,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
10,10,31,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",120,p_spreading,0.2
15,15,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
11,11,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
13,13,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",148,p_spreading,0.2
17,17,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
19,19,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
21,21,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
18,18,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
22,22,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
23,23,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
25,25,272,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
24,24,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
26,26,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.2
29,29,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.2
27,27,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
28,28,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.2
16,16,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.2,0.3,25,25,156,"[0, 1, -1, 1]",137,p_spreading,0.2
0,0,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
2,2,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",147,p_spreading,0.30000000000000004
3,3,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
4,4,44,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
5,5,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
1,1,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
8,8,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
6,6,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
9,9,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
7,7,45,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.30000000000000004
12,12,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
13,13,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
14,14,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
10,10,146,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
11,11,44,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
17,17,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
18,18,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",148,p_spreading,0.30000000000000004
16,16,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
19,19,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
22,22,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
21,21,45,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
24,24,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
25,25,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
23,23,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
20,20,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
27,27,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
29,29,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
26,26,223,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.30000000000000004
28,28,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.30000000000000004,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.30000000000000004
0,0,143,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
3,3,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.4
2,2,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
1,1,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
5,5,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
4,4,49,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
9,9,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,0.4
6,6,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
7,7,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.4
8,8,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
12,12,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
10,10,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
11,11,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
14,14,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.4
13,13,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.4,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.4
